ID,Date,StoreID,MachineType,Amount,Revenue,Revenue ShopA,Revenue ShopB,Revenue ShopC,RO ShopA,RO ShopB,RO ShopC,Alkaline ShopA,Alkaline ShopB,Alkaline ShopC,Hydrogen ShopA,Hydrogen ShopB,Hydrogen ShopC,Ice ShopA,Ice ShopB,Ice ShopC,UV ShopA,UV ShopB,UV ShopC,Mineral ShopA,Mineral ShopB,Mineral ShopC
PAY-04779,2025-03-22,ShopC,Mineral,5.45,,,,,,,,,,,,,,,,,,,,,,
PAY-04780,2025-03-23,ShopA,Alkaline,14.85,,,,,,,,,,,,,,,,,,,,,,
PAY-04781,2025-03-23,ShopA,Alkaline,32.26,,,,,,,,,,,,,,,,,,,,,,
PAY-04782,2025-03-23,ShopA,Alkaline,19.42,,,,,,,,,,,,,,,,,,,,,,
PAY-04783,2025-03-23,ShopA,Alkaline,37.23,,,,,,,,,,,,,,,,,,,,,,
PAY-04784,2025-03-23,ShopA,RO,8.58,,,,,,,,,,,,,,,,,,,,,,
PAY-04785,2025-03-23,ShopA,Hydrogen,22.62,,,,,,,,,,,,,,,,,,,,,,
PAY-04786,2025-03-23,ShopA,Ice,32.83,,,,,,,,,,,,,,,,,,,,,,
PAY-04787,2025-03-23,ShopA,UV,26.47,,,,,,,,,,,,,,,,,,,,,,
PAY-04788,2025-03-23,ShopA,UV,34.1,,,,,,,,,,,,,,,,,,,,,,
PAY-04789,2025-03-23,ShopA,UV,23.4,,,,,,,,,,,,,,,,,,,,,,
PAY-04790,2025-03-23,ShopA,UV,23.62,,,,,,,,,,,,,,,,,,,,,,
PAY-04791,2025-03-23,ShopA,Mineral,29.58,,,,,,,,,,,,,,,,,,,,,,
PAY-04792,2025-03-23,ShopA,Mineral,33.09,,,,,,,,,,,,,,,,,,,,,,
PAY-04793,2025-03-23,ShopA,Mineral,19.61,,,,,,,,,,,,,,,,,,,,,,
PAY-04794,2025-03-23,ShopA,Mineral,37.06,,,,,,,,,,,,,,,,,,,,,,
PAY-04795,2025-03-23,ShopB,RO,37.32,,,,,,,,,,,,,,,,,,,,,,
PAY-04796,2025-03-23,ShopB,Hydrogen,17.19,,,,,,,,,,,,,,,,,,,,,,
PAY-04797,2025-03-23,ShopB,Hydrogen,29.19,,,,,,,,,,,,,,,,,,,,,,
PAY-04798,2025-03-23,ShopB,Hydrogen,9.87,,,,,,,,,,,,,,,,,,,,,,
PAY-04799,2025-03-23,ShopB,Ice,36.14,,,,,,,,,,,,,,,,,,,,,,
PAY-04800,2025-03-23,ShopB,Ice,25.92,,,,,,,,,,,,,,,,,,,,,,
PAY-04801,2025-03-23,ShopB,Ice,31.73,,,,,,,,,,,,,,,,,,,,,,
PAY-04802,2025-03-23,ShopB,UV,11.03,,,,,,,,,,,,,,,,,,,,,,
PAY-04803,2025-03-23,ShopB,UV,15.66,,,,,,,,,,,,,,,,,,,,,,
PAY-04804,2025-03-23,ShopB,Mineral,33.51,,,,,,,,,,,,,,,,,,,,,,
PAY-04805,2025-03-23,ShopB,Mineral,12.78,,,,,,,,,,,,,,,,,,,,,,
PAY-04806,2025-03-23,ShopB,Mineral,34.99,,,,,,,,,,,,,,,,,,,,,,
PAY-04807,2025-03-23,ShopB,Mineral,9.98,,,,,,,,,,,,,,,,,,,,,,
PAY-04808,2025-03-23,ShopB,Mineral,12.93,,,,,,,,,,,,,,,,,,,,,,
PAY-04809,2025-03-23,ShopC,Alkaline,12.34,,,,,,,,,,,,,,,,,,,,,,
PAY-04810,2025-03-23,ShopC,Hydrogen,29.18,,,,,,,,,,,,,,,,,,,,,,
PAY-04811,2025-03-23,ShopC,Hydrogen,32.44,,,,,,,,,,,,,,,,,,,,,,
PAY-04812,2025-03-23,ShopC,Hydrogen,7.72,,,,,,,,,,,,,,,,,,,,,,
PAY-04813,2025-03-23,ShopC,Ice,31.51,,,,,,,,,,,,,,,,,,,,,,
PAY-04814,2025-03-23,ShopC,Ice,6.49,,,,,,,,,,,,,,,,,,,,,,
PAY-04815,2025-03-23,ShopC,Ice,8.77,,,,,,,,,,,,,,,,,,,,,,
PAY-04816,2025-03-23,ShopC,UV,22.97,,,,,,,,,,,,,,,,,,,,,,
PAY-04817,2025-03-23,ShopC,UV,7.07,,,,,,,,,,,,,,,,,,,,,,
PAY-04818,2025-03-23,ShopC,UV,9.16,,,,,,,,,,,,,,,,,,,,,,
PAY-04819,2025-03-23,ShopC,UV,13.86,,,,,,,,,,,,,,,,,,,,,,
PAY-04820,2025-03-23,ShopC,UV,7.32,,,,,,,,,,,,,,,,,,,,,,
PAY-04821,2025-03-23,ShopC,Mineral,5.36,,,,,,,,,,,,,,,,,,,,,,
PAY-04822,2025-03-23,ShopC,Mineral,8.38,,,,,,,,,,,,,,,,,,,,,,
PAY-04823,2025-03-23,ShopC,Mineral,9.33,,,,,,,,,,,,,,,,,,,,,,
PAY-04824,2025-03-23,ShopC,Mineral,26.06,,,,,,,,,,,,,,,,,,,,,,
PAY-04825,2025-03-23,ShopC,Mineral,25.57,,,,,,,,,,,,,,,,,,,,,,
PAY-04826,2025-03-24,ShopA,Alkaline,11.47,,,,,,,,,,,,,,,,,,,,,,
PAY-04827,2025-03-24,ShopA,RO,6.02,,,,,,,,,,,,,,,,,,,,,,
PAY-04828,2025-03-24,ShopA,RO,10.09,,,,,,,,,,,,,,,,,,,,,,
PAY-04829,2025-03-24,ShopA,Hydrogen,37.96,,,,,,,,,,,,,,,,,,,,,,
PAY-04830,2025-03-24,ShopA,Hydrogen,38.21,,,,,,,,,,,,,,,,,,,,,,
PAY-04831,2025-03-24,ShopA,Hydrogen,17.17,,,,,,,,,,,,,,,,,,,,,,
PAY-04832,2025-03-24,ShopA,Hydrogen,10.62,,,,,,,,,,,,,,,,,,,,,,
PAY-04833,2025-03-24,ShopA,Hydrogen,22.52,,,,,,,,,,,,,,,,,,,,,,
PAY-04834,2025-03-24,ShopA,Ice,26.45,,,,,,,,,,,,,,,,,,,,,,
PAY-04835,2025-03-24,ShopA,Ice,22.67,,,,,,,,,,,,,,,,,,,,,,
PAY-04836,2025-03-24,ShopA,Ice,7.39,,,,,,,,,,,,,,,,,,,,,,
PAY-04837,2025-03-24,ShopA,Ice,33.69,,,,,,,,,,,,,,,,,,,,,,
PAY-04838,2025-03-24,ShopA,Ice,31.71,,,,,,,,,,,,,,,,,,,,,,
PAY-04839,2025-03-24,ShopA,UV,12.59,,,,,,,,,,,,,,,,,,,,,,
PAY-04840,2025-03-24,ShopA,UV,11.7,,,,,,,,,,,,,,,,,,,,,,
PAY-04841,2025-03-24,ShopA,UV,14.86,,,,,,,,,,,,,,,,,,,,,,
PAY-04842,2025-03-24,ShopA,UV,36.56,,,,,,,,,,,,,,,,,,,,,,
PAY-04843,2025-03-24,ShopA,Mineral,5.15,,,,,,,,,,,,,,,,,,,,,,
PAY-04844,2025-03-24,ShopA,Mineral,30.39,,,,,,,,,,,,,,,,,,,,,,
PAY-04845,2025-03-24,ShopA,Mineral,37.35,,,,,,,,,,,,,,,,,,,,,,
PAY-04846,2025-03-24,ShopA,Mineral,37.22,,,,,,,,,,,,,,,,,,,,,,
PAY-04847,2025-03-24,ShopB,Alkaline,21.62,,,,,,,,,,,,,,,,,,,,,,
PAY-04848,2025-03-24,ShopB,Alkaline,29.43,,,,,,,,,,,,,,,,,,,,,,
PAY-04849,2025-03-24,ShopB,Alkaline,11.48,,,,,,,,,,,,,,,,,,,,,,
PAY-04850,2025-03-24,ShopB,Alkaline,28.57,,,,,,,,,,,,,,,,,,,,,,
PAY-04851,2025-03-24,ShopB,Alkaline,8.76,,,,,,,,,,,,,,,,,,,,,,
PAY-04852,2025-03-24,ShopB,RO,39.35,,,,,,,,,,,,,,,,,,,,,,
PAY-04853,2025-03-24,ShopB,RO,19.84,,,,,,,,,,,,,,,,,,,,,,
PAY-04854,2025-03-24,ShopB,Hydrogen,12.96,,,,,,,,,,,,,,,,,,,,,,
PAY-04855,2025-03-24,ShopB,Hydrogen,8.95,,,,,,,,,,,,,,,,,,,,,,
PAY-04856,2025-03-24,ShopB,Hydrogen,39.46,,,,,,,,,,,,,,,,,,,,,,
PAY-04857,2025-03-24,ShopB,Hydrogen,9.33,,,,,,,,,,,,,,,,,,,,,,
PAY-04858,2025-03-24,ShopB,UV,9.76,,,,,,,,,,,,,,,,,,,,,,
PAY-04859,2025-03-24,ShopB,UV,31.68,,,,,,,,,,,,,,,,,,,,,,
PAY-04860,2025-03-24,ShopB,UV,29.67,,,,,,,,,,,,,,,,,,,,,,
PAY-04861,2025-03-24,ShopB,UV,24.5,,,,,,,,,,,,,,,,,,,,,,
PAY-04862,2025-03-24,ShopC,RO,22.28,,,,,,,,,,,,,,,,,,,,,,
PAY-04863,2025-03-24,ShopC,RO,18.47,,,,,,,,,,,,,,,,,,,,,,
PAY-04864,2025-03-24,ShopC,Hydrogen,26.01,,,,,,,,,,,,,,,,,,,,,,
PAY-04865,2025-03-24,ShopC,Hydrogen,15.92,,,,,,,,,,,,,,,,,,,,,,
PAY-04866,2025-03-24,ShopC,Hydrogen,39.17,,,,,,,,,,,,,,,,,,,,,,
PAY-04867,2025-03-24,ShopC,Ice,12.91,,,,,,,,,,,,,,,,,,,,,,
PAY-04868,2025-03-24,ShopC,Ice,19.25,,,,,,,,,,,,,,,,,,,,,,
PAY-04869,2025-03-24,ShopC,Ice,39.47,,,,,,,,,,,,,,,,,,,,,,
PAY-04870,2025-03-24,ShopC,UV,11.61,,,,,,,,,,,,,,,,,,,,,,
PAY-04871,2025-03-24,ShopC,UV,7.44,,,,,,,,,,,,,,,,,,,,,,
PAY-04872,2025-03-24,ShopC,UV,34.44,,,,,,,,,,,,,,,,,,,,,,
PAY-04873,2025-03-24,ShopC,Mineral,37.87,,,,,,,,,,,,,,,,,,,,,,
PAY-04874,2025-03-24,ShopC,Mineral,17.86,,,,,,,,,,,,,,,,,,,,,,
PAY-04875,2025-03-24,ShopC,Mineral,5.45,,,,,,,,,,,,,,,,,,,,,,
PAY-04876,2025-03-25,ShopA,Alkaline,22.21,,,,,,,,,,,,,,,,,,,,,,
PAY-04877,2025-03-25,ShopA,Alkaline,8.68,,,,,,,,,,,,,,,,,,,,,,
PAY-04878,2025-03-25,ShopA,Alkaline,20.33,,,,,,,,,,,,,,,,,,,,,,
PAY-04879,2025-03-25,ShopA,Alkaline,28.05,,,,,,,,,,,,,,,,,,,,,,
PAY-04880,2025-03-25,ShopA,Alkaline,7.98,,,,,,,,,,,,,,,,,,,,,,
PAY-04881,2025-03-25,ShopA,RO,18.82,,,,,,,,,,,,,,,,,,,,,,
PAY-04882,2025-03-25,ShopA,Hydrogen,25.67,,,,,,,,,,,,,,,,,,,,,,
PAY-04883,2025-03-25,ShopA,Hydrogen,8.56,,,,,,,,,,,,,,,,,,,,,,
PAY-04884,2025-03-25,ShopA,Hydrogen,37.39,,,,,,,,,,,,,,,,,,,,,,
PAY-04885,2025-03-25,ShopA,Hydrogen,39.22,,,,,,,,,,,,,,,,,,,,,,
PAY-04886,2025-03-25,ShopA,Hydrogen,7.26,,,,,,,,,,,,,,,,,,,,,,
PAY-04887,2025-03-25,ShopA,Ice,16.85,,,,,,,,,,,,,,,,,,,,,,
PAY-04888,2025-03-25,ShopA,UV,34.54,,,,,,,,,,,,,,,,,,,,,,
PAY-04889,2025-03-25,ShopA,UV,19.15,,,,,,,,,,,,,,,,,,,,,,
PAY-04890,2025-03-25,ShopA,UV,13.15,,,,,,,,,,,,,,,,,,,,,,
PAY-04891,2025-03-25,ShopA,UV,19.86,,,,,,,,,,,,,,,,,,,,,,
PAY-04892,2025-03-25,ShopA,Mineral,14.75,,,,,,,,,,,,,,,,,,,,,,
PAY-04893,2025-03-25,ShopA,Mineral,29.97,,,,,,,,,,,,,,,,,,,,,,
PAY-04894,2025-03-25,ShopA,Mineral,25.37,,,,,,,,,,,,,,,,,,,,,,
PAY-04895,2025-03-25,ShopB,Alkaline,31.47,,,,,,,,,,,,,,,,,,,,,,
PAY-04896,2025-03-25,ShopB,Alkaline,33.03,,,,,,,,,,,,,,,,,,,,,,
PAY-04897,2025-03-25,ShopB,RO,17.46,,,,,,,,,,,,,,,,,,,,,,
PAY-04898,2025-03-25,ShopB,RO,28.33,,,,,,,,,,,,,,,,,,,,,,
PAY-04899,2025-03-25,ShopB,RO,38.25,,,,,,,,,,,,,,,,,,,,,,
PAY-04900,2025-03-25,ShopB,Hydrogen,22.9,,,,,,,,,,,,,,,,,,,,,,
PAY-04901,2025-03-25,ShopB,Hydrogen,10.16,,,,,,,,,,,,,,,,,,,,,,
PAY-04902,2025-03-25,ShopB,Hydrogen,20.91,,,,,,,,,,,,,,,,,,,,,,
PAY-04903,2025-03-25,ShopB,UV,22.13,,,,,,,,,,,,,,,,,,,,,,
PAY-04904,2025-03-25,ShopB,UV,13.08,,,,,,,,,,,,,,,,,,,,,,
PAY-04905,2025-03-25,ShopB,Mineral,6.04,,,,,,,,,,,,,,,,,,,,,,
PAY-04906,2025-03-25,ShopC,Alkaline,6.85,,,,,,,,,,,,,,,,,,,,,,
PAY-04907,2025-03-25,ShopC,Alkaline,7.39,,,,,,,,,,,,,,,,,,,,,,
PAY-04908,2025-03-25,ShopC,Alkaline,28.73,,,,,,,,,,,,,,,,,,,,,,
PAY-04909,2025-03-25,ShopC,Alkaline,39.02,,,,,,,,,,,,,,,,,,,,,,
PAY-04910,2025-03-25,ShopC,Alkaline,18.39,,,,,,,,,,,,,,,,,,,,,,
PAY-04911,2025-03-25,ShopC,RO,16.44,,,,,,,,,,,,,,,,,,,,,,
PAY-04912,2025-03-25,ShopC,RO,15.6,,,,,,,,,,,,,,,,,,,,,,
PAY-04913,2025-03-25,ShopC,RO,26.81,,,,,,,,,,,,,,,,,,,,,,
PAY-04914,2025-03-25,ShopC,RO,31.61,,,,,,,,,,,,,,,,,,,,,,
PAY-04915,2025-03-25,ShopC,RO,28.14,,,,,,,,,,,,,,,,,,,,,,
PAY-04916,2025-03-25,ShopC,Hydrogen,31.87,,,,,,,,,,,,,,,,,,,,,,
PAY-04917,2025-03-25,ShopC,Hydrogen,32.75,,,,,,,,,,,,,,,,,,,,,,
PAY-04918,2025-03-25,ShopC,Hydrogen,12.07,,,,,,,,,,,,,,,,,,,,,,
PAY-04919,2025-03-25,ShopC,Hydrogen,28.17,,,,,,,,,,,,,,,,,,,,,,
PAY-04920,2025-03-25,ShopC,Ice,22.67,,,,,,,,,,,,,,,,,,,,,,
PAY-04921,2025-03-25,ShopC,Ice,23.99,,,,,,,,,,,,,,,,,,,,,,
PAY-04922,2025-03-25,ShopC,Ice,33.33,,,,,,,,,,,,,,,,,,,,,,
PAY-04923,2025-03-25,ShopC,UV,24.13,,,,,,,,,,,,,,,,,,,,,,
PAY-04924,2025-03-25,ShopC,UV,38.34,,,,,,,,,,,,,,,,,,,,,,
PAY-04925,2025-03-25,ShopC,UV,6.11,,,,,,,,,,,,,,,,,,,,,,
PAY-04926,2025-03-25,ShopC,UV,20.06,,,,,,,,,,,,,,,,,,,,,,
PAY-04927,2025-03-26,ShopA,Alkaline,20.75,,,,,,,,,,,,,,,,,,,,,,
PAY-04928,2025-03-26,ShopA,Alkaline,34.85,,,,,,,,,,,,,,,,,,,,,,
PAY-04929,2025-03-26,ShopA,Alkaline,20.49,,,,,,,,,,,,,,,,,,,,,,
PAY-04930,2025-03-26,ShopA,Ice,24.48,,,,,,,,,,,,,,,,,,,,,,
PAY-04931,2025-03-26,ShopA,UV,35.96,,,,,,,,,,,,,,,,,,,,,,
PAY-04932,2025-03-26,ShopA,UV,10.75,,,,,,,,,,,,,,,,,,,,,,
PAY-04933,2025-03-26,ShopA,Mineral,9.71,,,,,,,,,,,,,,,,,,,,,,
PAY-04934,2025-03-26,ShopA,Mineral,30.05,,,,,,,,,,,,,,,,,,,,,,
PAY-04935,2025-03-26,ShopA,Mineral,22.06,,,,,,,,,,,,,,,,,,,,,,
PAY-04936,2025-03-26,ShopB,RO,28.63,,,,,,,,,,,,,,,,,,,,,,
PAY-04937,2025-03-26,ShopB,RO,28.1,,,,,,,,,,,,,,,,,,,,,,
PAY-04938,2025-03-26,ShopB,RO,28.99,,,,,,,,,,,,,,,,,,,,,,
PAY-04939,2025-03-26,ShopB,RO,25.03,,,,,,,,,,,,,,,,,,,,,,
PAY-04940,2025-03-26,ShopB,Hydrogen,24.68,,,,,,,,,,,,,,,,,,,,,,
PAY-04941,2025-03-26,ShopB,Hydrogen,10.47,,,,,,,,,,,,,,,,,,,,,,
PAY-04942,2025-03-26,ShopB,Hydrogen,6.95,,,,,,,,,,,,,,,,,,,,,,
PAY-04943,2025-03-26,ShopB,Ice,22.31,,,,,,,,,,,,,,,,,,,,,,
PAY-04944,2025-03-26,ShopB,Ice,38.98,,,,,,,,,,,,,,,,,,,,,,
PAY-04945,2025-03-26,ShopB,UV,28.68,,,,,,,,,,,,,,,,,,,,,,
PAY-04946,2025-03-26,ShopB,UV,31.83,,,,,,,,,,,,,,,,,,,,,,
PAY-04947,2025-03-26,ShopB,UV,14.96,,,,,,,,,,,,,,,,,,,,,,
PAY-04948,2025-03-26,ShopB,UV,7.15,,,,,,,,,,,,,,,,,,,,,,
PAY-04949,2025-03-26,ShopB,Mineral,6.58,,,,,,,,,,,,,,,,,,,,,,
PAY-04950,2025-03-26,ShopB,Mineral,34.29,,,,,,,,,,,,,,,,,,,,,,
PAY-04951,2025-03-26,ShopB,Mineral,17.21,,,,,,,,,,,,,,,,,,,,,,
PAY-04952,2025-03-26,ShopB,Mineral,30.97,,,,,,,,,,,,,,,,,,,,,,
PAY-04953,2025-03-26,ShopC,RO,16.94,,,,,,,,,,,,,,,,,,,,,,
PAY-04954,2025-03-26,ShopC,RO,8.41,,,,,,,,,,,,,,,,,,,,,,
PAY-04955,2025-03-26,ShopC,RO,17.08,,,,,,,,,,,,,,,,,,,,,,
PAY-04956,2025-03-26,ShopC,RO,17.51,,,,,,,,,,,,,,,,,,,,,,
PAY-04957,2025-03-26,ShopC,RO,17.29,,,,,,,,,,,,,,,,,,,,,,
PAY-04958,2025-03-26,ShopC,Hydrogen,13.55,,,,,,,,,,,,,,,,,,,,,,
PAY-04959,2025-03-26,ShopC,Hydrogen,13.21,,,,,,,,,,,,,,,,,,,,,,
PAY-04960,2025-03-26,ShopC,Hydrogen,15.92,,,,,,,,,,,,,,,,,,,,,,
PAY-04961,2025-03-26,ShopC,Hydrogen,7.97,,,,,,,,,,,,,,,,,,,,,,
PAY-04962,2025-03-26,ShopC,Hydrogen,29.08,,,,,,,,,,,,,,,,,,,,,,
PAY-04963,2025-03-26,ShopC,Ice,9.01,,,,,,,,,,,,,,,,,,,,,,
PAY-04964,2025-03-26,ShopC,Ice,10.94,,,,,,,,,,,,,,,,,,,,,,
PAY-04965,2025-03-26,ShopC,UV,16.41,,,,,,,,,,,,,,,,,,,,,,
PAY-04966,2025-03-26,ShopC,UV,21.13,,,,,,,,,,,,,,,,,,,,,,
PAY-04967,2025-03-26,ShopC,UV,35.22,,,,,,,,,,,,,,,,,,,,,,
PAY-04968,2025-03-26,ShopC,UV,24.88,,,,,,,,,,,,,,,,,,,,,,
PAY-04969,2025-03-26,ShopC,Mineral,14.33,,,,,,,,,,,,,,,,,,,,,,
PAY-04970,2025-03-26,ShopC,Mineral,29.36,,,,,,,,,,,,,,,,,,,,,,
PAY-04971,2025-03-26,ShopC,Mineral,25.58,,,,,,,,,,,,,,,,,,,,,,
PAY-04972,2025-03-27,ShopA,Alkaline,18.22,,,,,,,,,,,,,,,,,,,,,,
PAY-04973,2025-03-27,ShopA,Alkaline,18.66,,,,,,,,,,,,,,,,,,,,,,
PAY-04974,2025-03-27,ShopA,RO,8.42,,,,,,,,,,,,,,,,,,,,,,
PAY-04975,2025-03-27,ShopA,RO,22.09,,,,,,,,,,,,,,,,,,,,,,
PAY-04976,2025-03-27,ShopA,RO,29.18,,,,,,,,,,,,,,,,,,,,,,
PAY-04977,2025-03-27,ShopA,RO,12.21,,,,,,,,,,,,,,,,,,,,,,
PAY-04978,2025-03-27,ShopA,Hydrogen,22.6,,,,,,,,,,,,,,,,,,,,,,
PAY-04979,2025-03-27,ShopA,Hydrogen,31.77,,,,,,,,,,,,,,,,,,,,,,
PAY-04980,2025-03-27,ShopA,Hydrogen,16.88,,,,,,,,,,,,,,,,,,,,,,
PAY-04981,2025-03-27,ShopA,Ice,15.48,,,,,,,,,,,,,,,,,,,,,,
PAY-04982,2025-03-27,ShopA,Ice,38.93,,,,,,,,,,,,,,,,,,,,,,
PAY-04983,2025-03-27,ShopA,Ice,12.06,,,,,,,,,,,,,,,,,,,,,,
PAY-04984,2025-03-27,ShopA,Ice,27.24,,,,,,,,,,,,,,,,,,,,,,
PAY-04985,2025-03-27,ShopA,Mineral,12.49,,,,,,,,,,,,,,,,,,,,,,
PAY-04986,2025-03-27,ShopA,Mineral,14.28,,,,,,,,,,,,,,,,,,,,,,
PAY-04987,2025-03-27,ShopA,Mineral,15.41,,,,,,,,,,,,,,,,,,,,,,
PAY-04988,2025-03-27,ShopA,Mineral,25.07,,,,,,,,,,,,,,,,,,,,,,
PAY-04989,2025-03-27,ShopB,Alkaline,26.86,,,,,,,,,,,,,,,,,,,,,,
PAY-04990,2025-03-27,ShopB,Hydrogen,34.55,,,,,,,,,,,,,,,,,,,,,,
PAY-04991,2025-03-27,ShopB,Hydrogen,8.32,,,,,,,,,,,,,,,,,,,,,,
PAY-04992,2025-03-27,ShopB,Hydrogen,16.79,,,,,,,,,,,,,,,,,,,,,,
PAY-04993,2025-03-27,ShopB,Hydrogen,7.35,,,,,,,,,,,,,,,,,,,,,,
PAY-04994,2025-03-27,ShopB,Hydrogen,33.04,,,,,,,,,,,,,,,,,,,,,,
PAY-04995,2025-03-27,ShopB,Ice,19.95,,,,,,,,,,,,,,,,,,,,,,
PAY-04996,2025-03-27,ShopB,Ice,17.16,,,,,,,,,,,,,,,,,,,,,,
PAY-04997,2025-03-27,ShopB,Ice,7.68,,,,,,,,,,,,,,,,,,,,,,
PAY-04998,2025-03-27,ShopB,UV,22.66,,,,,,,,,,,,,,,,,,,,,,
PAY-04999,2025-03-27,ShopB,UV,15.5,,,,,,,,,,,,,,,,,,,,,,
PAY-05000,2025-03-27,ShopB,Mineral,23.9,,,,,,,,,,,,,,,,,,,,,,
PAY-05001,2025-03-27,ShopB,Mineral,12.0,,,,,,,,,,,,,,,,,,,,,,
PAY-05002,2025-03-27,ShopB,Mineral,19.08,,,,,,,,,,,,,,,,,,,,,,
PAY-05003,2025-03-27,ShopB,Mineral,26.87,,,,,,,,,,,,,,,,,,,,,,
PAY-05004,2025-03-27,ShopB,Mineral,20.86,,,,,,,,,,,,,,,,,,,,,,
PAY-05005,2025-03-27,ShopC,Alkaline,11.32,,,,,,,,,,,,,,,,,,,,,,
PAY-05006,2025-03-27,ShopC,Alkaline,5.65,,,,,,,,,,,,,,,,,,,,,,
PAY-05007,2025-03-27,ShopC,Alkaline,29.62,,,,,,,,,,,,,,,,,,,,,,
PAY-05008,2025-03-27,ShopC,Alkaline,35.19,,,,,,,,,,,,,,,,,,,,,,
PAY-05009,2025-03-27,ShopC,RO,22.47,,,,,,,,,,,,,,,,,,,,,,
PAY-05010,2025-03-27,ShopC,RO,28.13,,,,,,,,,,,,,,,,,,,,,,
PAY-05011,2025-03-27,ShopC,RO,33.84,,,,,,,,,,,,,,,,,,,,,,
PAY-05012,2025-03-27,ShopC,RO,37.83,,,,,,,,,,,,,,,,,,,,,,
PAY-05013,2025-03-27,ShopC,Hydrogen,37.8,,,,,,,,,,,,,,,,,,,,,,
PAY-05014,2025-03-27,ShopC,Hydrogen,23.65,,,,,,,,,,,,,,,,,,,,,,
PAY-05015,2025-03-27,ShopC,Ice,34.85,,,,,,,,,,,,,,,,,,,,,,
PAY-05016,2025-03-27,ShopC,Ice,36.74,,,,,,,,,,,,,,,,,,,,,,
PAY-05017,2025-03-27,ShopC,Ice,37.71,,,,,,,,,,,,,,,,,,,,,,
PAY-05018,2025-03-27,ShopC,Ice,30.43,,,,,,,,,,,,,,,,,,,,,,
PAY-05019,2025-03-27,ShopC,Mineral,12.02,,,,,,,,,,,,,,,,,,,,,,
PAY-05020,2025-03-27,ShopC,Mineral,21.19,,,,,,,,,,,,,,,,,,,,,,
PAY-05021,2025-03-27,ShopC,Mineral,13.41,,,,,,,,,,,,,,,,,,,,,,
PAY-05022,2025-03-27,ShopC,Mineral,31.13,,,,,,,,,,,,,,,,,,,,,,
PAY-05023,2025-03-28,ShopA,Alkaline,34.54,,,,,,,,,,,,,,,,,,,,,,
PAY-05024,2025-03-28,ShopA,Alkaline,19.36,,,,,,,,,,,,,,,,,,,,,,
PAY-05025,2025-03-28,ShopA,Hydrogen,12.12,,,,,,,,,,,,,,,,,,,,,,
PAY-05026,2025-03-28,ShopA,Hydrogen,19.44,,,,,,,,,,,,,,,,,,,,,,
PAY-05027,2025-03-28,ShopA,Hydrogen,33.83,,,,,,,,,,,,,,,,,,,,,,
PAY-05028,2025-03-28,ShopA,Hydrogen,27.61,,,,,,,,,,,,,,,,,,,,,,
PAY-05029,2025-03-28,ShopA,Hydrogen,13.98,,,,,,,,,,,,,,,,,,,,,,
PAY-05030,2025-03-28,ShopA,Ice,13.26,,,,,,,,,,,,,,,,,,,,,,
PAY-05031,2025-03-28,ShopA,Ice,13.35,,,,,,,,,,,,,,,,,,,,,,
PAY-05032,2025-03-28,ShopA,Ice,10.25,,,,,,,,,,,,,,,,,,,,,,
PAY-05033,2025-03-28,ShopA,Ice,5.97,,,,,,,,,,,,,,,,,,,,,,
PAY-05034,2025-03-28,ShopA,UV,21.25,,,,,,,,,,,,,,,,,,,,,,
PAY-05035,2025-03-28,ShopA,UV,24.59,,,,,,,,,,,,,,,,,,,,,,
PAY-05036,2025-03-28,ShopA,Mineral,19.77,,,,,,,,,,,,,,,,,,,,,,
PAY-05037,2025-03-28,ShopA,Mineral,36.7,,,,,,,,,,,,,,,,,,,,,,
PAY-05038,2025-03-28,ShopA,Mineral,12.07,,,,,,,,,,,,,,,,,,,,,,
PAY-05039,2025-03-28,ShopB,Alkaline,9.78,,,,,,,,,,,,,,,,,,,,,,
PAY-05040,2025-03-28,ShopB,Alkaline,14.04,,,,,,,,,,,,,,,,,,,,,,
PAY-05041,2025-03-28,ShopB,RO,28.05,,,,,,,,,,,,,,,,,,,,,,
PAY-05042,2025-03-28,ShopB,RO,11.16,,,,,,,,,,,,,,,,,,,,,,
PAY-05043,2025-03-28,ShopB,Ice,22.0,,,,,,,,,,,,,,,,,,,,,,
PAY-05044,2025-03-28,ShopB,Ice,5.7,,,,,,,,,,,,,,,,,,,,,,
PAY-05045,2025-03-28,ShopB,Ice,35.09,,,,,,,,,,,,,,,,,,,,,,
PAY-05046,2025-03-28,ShopB,Ice,7.94,,,,,,,,,,,,,,,,,,,,,,
PAY-05047,2025-03-28,ShopB,Ice,26.06,,,,,,,,,,,,,,,,,,,,,,
PAY-05048,2025-03-28,ShopB,Mineral,36.39,,,,,,,,,,,,,,,,,,,,,,
PAY-05049,2025-03-28,ShopB,Mineral,28.51,,,,,,,,,,,,,,,,,,,,,,
PAY-05050,2025-03-28,ShopB,Mineral,36.0,,,,,,,,,,,,,,,,,,,,,,
PAY-05051,2025-03-28,ShopC,Alkaline,38.01,,,,,,,,,,,,,,,,,,,,,,
PAY-05052,2025-03-28,ShopC,Alkaline,30.35,,,,,,,,,,,,,,,,,,,,,,
PAY-05053,2025-03-28,ShopC,Alkaline,9.92,,,,,,,,,,,,,,,,,,,,,,
PAY-05054,2025-03-28,ShopC,Hydrogen,30.71,,,,,,,,,,,,,,,,,,,,,,
